iata_code,name,latitude_deg,longitude_deg,home_link
ISE,Süleyman Demirel International Airport,37.8554000854,30.3684005737,http://www.dhmi.gov.tr/dosyalar/limanvemeydanlar/sdemirel/sdemirel.asp
EDO,Balıkesir Körfez Airport,39.554599762,27.0137996674,
BJV,Milas Bodrum International Airport,37.2505989075,27.6643009186,
SAW,Sabiha Gökçen International Airport,40.898601532,29.3092002869,http://www.sgairport.com/
GZP,Gazipaşa Airport,36.2992172241,32.3005981445,
KIV,Chişinău International Airport,46.9277000427246,28.9309997558594,http://www.airport.md/
LUZ,Lublin Airport,51.240278,22.713611,
OHD,Ohrid St. Paul the Apostle Airport,41.18,20.7423,http://ohd.airports.com.mk/
SKP,Skopje Alexander the Great Airport,41.961601,21.621401,http://skp.airports.com.mk/
GIB,Gibraltar Airport,36.1511993408,-5.34965991974,
BEG,Belgrade Nikola Tesla Airport,44.8184013367,20.3090991974,http://www.beg.aero/
INI,Nis Airport,43.337299,21.853701,
TGD,Podgorica Airport,42.359402,19.2519,http://www.montenegroairports.com/?menu=2
TIV,Tivat Airport,42.4047012329102,18.7233009338379,http://www.montenegroairports.com/?menu=3
BTS,M. R. Štefánik Airport,48.1702003479004,17.2126998901367,
KSC,Košice Airport,48.6631011962891,21.2411003112793,
SLD,Sliač Airport,48.6377983093262,19.1340999603271,http://www.airportsliac.sk/home-engle.html
TAT,Poprad-Tatry Airport,49.073600769,20.2411003113,
ILZ,Žilina Airport,49.2314987183,18.6135005951,
GDT,JAGS McCartney International Airport,21.4444999694824,-71.1423034667969,
NCA,North Caicos Airport,21.9174995422363,-71.9395980834961,
PLS,Providenciales Airport,21.7735996246338,-72.2658996582031,
XSC,South Caicos Airport,21.5156993866,-71.528503418,
BRX,Maria Montez International Airport,18.2514991760254,-71.1203994750977,
AZS,Samaná El Catey International Airport,19.2670001984,-69.7419967651,
JBQ,La Isabela International Airport,18.5725002288818,-69.9856033325195,
LRM,Casa De Campo International Airport,18.4507007598877,-68.9117965698242,
PUJ,Punta Cana International Airport,18.5673999786,-68.3634033203,
POP,Gregorio Luperon International Airport,19.7579002380371,-70.5699996948242,
SDQ,Las Américas International Airport,18.42970085144,-69.668899536133,http://www.aerodom.com/app/do/lasamericas.aspx
STI,Cibao International Airport,19.406099319458,-70.6046981811523,
GUA,La Aurora Airport,14.5832996368408,-90.5274963378906,
PBR,Puerto Barrios Airport,15.730899810791,-88.5838012695313,
GSJ,San José Airport,13.9362001419,-90.8358001709,
FRS,Mundo Maya International Airport,16.9137992859,-89.8664016724,
LCE,Goloson International Airport,15.7425,-86.852997,
SAP,Ramón Villeda Morales International Airport,15.4526,-87.923599,
GJA,La Laguna Airport,16.4454,-85.906601,
RTB,Juan Manuel Galvez International Airport,16.316799,-86.523003,
TGU,Toncontín International Airport,14.0608997344971,-87.2172012329102,
OCJ,Boscobel Aerodrome,18.4041996002197,-76.9690017700195,http://www.aaj.com.jm/ourairports/index.php#boscobel
KIN,Norman Manley International Airport,17.9356994628906,-76.7874984741211,
MBJ,Sangster International Airport,18.5037002563477,-77.9133987426758,
KTP,Tinson Pen Airport,17.9885997772217,-76.8237991333008,
ACA,General Juan N Alvarez International Airport,16.7570991516113,-99.7539978027344,
AGU,Jesús Terán Paredo International Airport,21.705601,-102.318001,https://www.aeropuertosgap.com.mx/es/aguascalientes.html
HUX,Bahías de Huatulco International Airport,15.7753,-96.262604,
CVJ,General Mariano Matamoros Airport,18.8348007202148,-99.2612991333008,
CME,Ciudad del Carmen International Airport,18.6536998748779,-91.7990036010742,
CUL,Bachigualato Federal International Airport,24.7644996643,-107.474998474,
CTM,Chetumal International Airport,18.5046997070312,-88.3267974853516,http://chetumal.asa.gob.mx/wb/webasa/chetumal_aeropuertos
CEN,Ciudad Obregón International Airport,27.392599105835,-109.833000183105,http://obregon.asa.gob.mx/wb/webasa/obregon_aeropuertos
CPE,Ingeniero Alberto Acuña Ongay International Airport,19.8167991638,-90.5002975464,
CJS,Abraham González International Airport,31.636100769043,-106.429000854492,
CUU,General Roberto Fierro Villalobos International Airport,28.7028999329,-105.964996338,
CVM,General Pedro Jose Mendez International Airport,23.7033004761,-98.9564971924,
CYW,Captain Rogelio Castillo National Airport,20.546,-100.887001,
CZM,Cozumel International Airport,20.5223999023437,-86.9255981445312,http://www.asur.com.mx/
CUA,Ciudad Constitución Airport,25.053800582886,-111.61499786377,
DGO,General Guadalupe Victoria International Airport,24.1242008209,-104.527999878,
TPQ,Amado Nervo National Airport,21.4195,-104.843002,http://tepic.asa.gob.mx/wb/webasa/tepic_aeropuertos
GDL,Don Miguel Hidalgo Y Costilla International Airport,20.5217990875244,-103.310997009277,
GYM,General José María Yáñez International Airport,27.9689998626709,-110.925003051758,http://guaymas.asa.gob.mx/wb/webasa/guaymas_aeropuertos
HMO,General Ignacio P. Garcia International Airport,29.0958995819,-111.047996521,
CLQ,Licenciado Miguel de la Madrid Airport,19.277,-103.577002,
SLW,Plan De Guadalupe International Airport,25.5494995117188,-100.929000854492,
IZT,Ixtepec Airport,16.449301,-95.093697,
JAL,El Lencero Airport,19.4750995636,-96.7975006104,
LZC,Lázaro Cárdenas Airport,18.0016994476,-102.221000671,
LMM,Valle del Fuerte International Airport,25.6851997375,-109.081001282,http://aeropuertosgap.com.mx/english/index-site.html
BJX,Del Bajío International Airport,20.9935,-101.481003,
LAP,Manuel Márquez de León International Airport,24.0727005005,-110.361999512,http://aeropuertosgap.com.mx/aeropuertos/lapaz?lang=eng
LTO,Loreto International Airport,25.989200592041,-111.347999572754,
MAM,General Servando Canales International Airport,25.7698993683,-97.5252990723,
MID,Licenciado Manuel Crescencio Rejon Int Airport,20.9370002747,-89.657699585,
MXL,General Rodolfo Sánchez Taboada International Airport,32.6306,-115.241997,http://aeropuertosgap.com.mx/aeropuertos/mexicali?lang=eng
MLM,General Francisco J. Mujica International Airport,19.849899292,-101.025001526,
MTT,Minatitlán/Coatzacoalcos National Airport,18.1033992767,-94.5807037354,http://www.asur.com.mx/asur/ingles/aeropuertos/minatitlan/minatitlan.asp
LOV,Monclova International Airport,26.9557,-101.470001,
MEX,Licenciado Benito Juarez International Airport,19.4363,-99.072098,https://www.aicm.com.mx
MTY,General Mariano Escobedo International Airport,25.7784996033,-100.107002258,
MZT,General Rafael Buelna International Airport,23.1613998413,-106.26599884,
NLD,Quetzalcóatl International Airport,27.4438991547,-99.5705032349,
OAX,Xoxocotlán International Airport,16.9999008179,-96.726600647,http://www.asur.com.mx/asur/ingles/aeropuertos/oaxaca/oaxaca.asp
PAZ,El Tajín National Airport,20.6026992798,-97.4608001709,
PBC,Hermanos Serdán International Airport,19.1581001282,-98.3713989258,http://www.aeropuertopuebla.com/
PDS,Piedras Negras International Airport,28.627399,-100.535004,
UPN,Licenciado y General Ignacio Lopez Rayon Airport,19.3966999053955,-102.039001464844,
PVR,Licenciado Gustavo Díaz Ordaz International Airport,20.6800994873047,-105.253997802734,http://vallarta.aeropuertosgap.com.mx/index.php?lang=eng
PXM,Puerto Escondido International Airport,15.8769,-97.089103,
QRO,Querétaro Intercontinental Airport,20.6173,-100.185997,http://www.aiq.com.mx/
REX,General Lucio Blanco International Airport,26.0089,-98.2285,
SJD,Los Cabos International Airport,23.1518001556396,-109.721000671387,http://loscabos.aeropuertosgap.com.mx/index.php?lang=eng
SLP,Ponciano Arriaga International Airport,22.2542991638,-100.930999756,
TRC,Francisco Sarabia International Airport,25.5683002472,-103.411003113,
TGZ,Angel Albino Corzo International Airport,16.5636005402,-93.0224990845,http://www.chiapas.aero/index.html
TIJ,General Abelardo L. Rodríguez International Airport,32.5410995483398,-116.970001220703,http://aeropuertosgap.com.mx/english/airports/tijuana-airport
TAM,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,
TLC,Licenciado Adolfo Lopez Mateos International Airport,19.3370990753,-99.5660018921,
TAP,Tapachula International Airport,14.7943000793,-92.3700027466,http://www.asur.com.mx/asur/Ingles/aeropuertos/tapachula/tapachula.asp
CUN,Cancún International Airport,21.0365009308,-86.8770980835,http://www.asur.com.mx/asur/ingles/aeropuertos/cancun/cancun.asp
VSA,Carlos Rovirosa Pérez International Airport,17.9969997406006,-92.8173980712891,
VER,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp
ZCL,General Leobardo C. Ruiz International Airport,22.8971004486,-102.68699646,http://www.oma.aero/es/aeropuertos/zacatecas/
ZIH,Ixtapa Zihuatanejo International Airport,17.601600647,-101.460998535,
ZLO,Playa De Oro International Airport,19.1448001862,-104.558998108,http://manzanillo.aeropuertosgap.com.mx/index.php?lang=eng
BEF,Bluefields Airport,11.9910001754761,-83.7741012573242,
MGA,Augusto C. Sandino (Managua) International Airport,12.1415004730225,-86.1681976318359,
PUZ,Puerto Cabezas Airport,14.0472002029419,-83.3867034912109,
BOC,Bocas Del Toro International Airport,9.34084987640381,-82.2508010864258,
CTD,Alonso Valderrama Airport,7.98784017562866,-80.4096984863281,
CHX,Cap Manuel Niño International Airport,9.458962,-82.515062,
DAV,Enrique Malek International Airport,8.39099979400635,-82.4349975585938,
ONX,Enrique Adolfo Jimenez Airport,9.35663986206055,-79.8674011230469,
PAC,Marcos A. Gelabert International Airport,8.97334003448486,-79.5556030273437,
PTY,Tocumen International Airport,9.0713596344,-79.3834991455,
TTQ,Aerotortuguero Airport,10.42,-83.6095,
BCL,Barra del Colorado Airport,10.7686996459961,-83.5856018066406,
OTR,Coto 47 Airport,8.60155963897705,-82.9685974121094,
GLF,Golfito Airport,8.65400981903076,-83.1821975708008,
LIR,Daniel Oduber Quiros International Airport,10.5933,-85.544403,
LIO,Limon International Airport,9.95796012878418,-83.0220031738281,
NOB,Nosara Airport,9.97649002075,-85.6529998779,
SJO,Juan Santamaria International Airport,9.99386024475098,-84.2088012695313,
PJM,Puerto Jimenez Airport,8.53332996368408,-83.3000030517578,http://www.natureair.com/destinations/jimenez_costa_rica.html
PMZ,Palmar Sur Airport,8.95102977752686,-83.4685974121094,
SYQ,Tobias Bolanos International Airport,9.95705032348633,-84.1398010253906,
XQP,Quepos Managua Airport,9.44316005706787,-84.1297988891602,
SAL,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,
CYA,Les Cayes Airport,18.2710990905762,-73.7882995605469,
CAP,Cap Haitien International Airport,19.733,-72.194702,
JAK,Jacmel Airport,18.2411003112793,-72.5185012817383,
JEE,Jérémie Airport,18.6630992889404,-74.1703033447266,
PAP,Toussaint Louverture International Airport,18.5799999237061,-72.2925033569336,
PAX,Port-de-Paix Airport,19.9335994720459,-72.8486022949219,
BCA,Gustavo Rizo Airport,20.3652992248535,-74.5062026977539,
BYM,Carlos Manuel de Cespedes Airport,20.3964004516602,-76.6213989257813,
AVI,Maximo Gomez Airport,22.027099609375,-78.7895965576172,
CCC,Jardines Del Rey Airport,22.4610004425,-78.3283996582,
CFG,Jaime Gonzalez Airport,22.1499996185303,-80.4141998291016,
CYO,Vilo Acuña International Airport,21.6165008545,-81.5459976196,
CMW,Ignacio Agramonte International Airport,21.4202995300293,-77.8475036621094,
SCU,Antonio Maceo International Airport,19.9698009490967,-75.8354034423828,
GAO,Mariana Grajales Airport,20.0853004455566,-75.1583023071289,
HAV,José Martí International Airport,22.989200592041,-82.4091033935547,
HOG,Frank Pais International Airport,20.7856006622314,-76.3151016235352,
MZO,Sierra Maestra Airport,20.2880992889404,-77.0892028808594,
GER,Rafael Cabrera Airport,21.8346996307373,-82.7837982177734,
UPB,Playa Baracoa Airport,23.0328006744,-82.5793991089,
TND,Alberto Delgado Airport,21.7882995605469,-79.997200012207,
VRA,Juan Gualberto Gomez International Airport,23.0344009399414,-81.435302734375,
VTU,Hermanos Ameijeiras Airport,20.9876003265381,-76.9357986450195,
CYB,Gerrard Smith International Airport,19.6870002746582,-79.8827972412109,
GCM,Owen Roberts International Airport,19.2928009033,-81.3576965332,
COX,Congo Town Airport,24.158700943,-77.5897979736,
MHH,Leonard M Thompson International Airport,26.5114,-77.083503,
SAQ,San Andros Airport,25.0538005828857,-78.0490036010742,
AXP,Spring Point Airport,22.4417991638,-73.9709014893,
TCB,Treasure Cay Airport,26.745300293,-77.3912963867,
CCZ,Chub Cay Airport,25.4171009063721,-77.8808975219727,
BIM,South Bimini Airport,25.6998996735,-79.2647018433,
ATC,Arthur's Town Airport,24.6294,-75.673797,
TBI,New Bight Airport,24.3153,-75.452301,
CRI,Colonel Hill Airport,22.7455997467,-74.1824035645,
GGT,Exuma International Airport,23.5625991821,-75.8779983521,
ELH,North Eleuthera Airport,25.474899292,-76.6835021973,
GHB,Governor's Harbour Airport,25.2847003937,-76.3310012817,
FPO,Grand Bahama International Airport,26.5587005615,-78.695602417,
IGA,Inagua Airport,20.9750003814697,-73.6669006347656,
LGI,Deadman's Cay Airport,23.1790008545,-75.0935974121,
SML,Stella Maris Airport,23.5823168043,-75.2686214447,http://www.stellamarisresort.com/privatepilots.asp
MYG,Mayaguana Airport,22.379499,-73.013494,
NAS,Lynden Pindling International Airport,25.0389995575,-77.4662017822,http://www.nas.bs/
ZSA,San Salvador Airport,24.0632991790771,-74.5240020751953,
BZE,Philip S. W. Goldson International Airport,17.5391006469727,-88.3081970214844,http://www.pgiabelize.com/
NBS,Changbaishan Airport,42.066944,127.602222,
RAR,Rarotonga International Airport,-21.2026996613,-159.805999756,
NAN,Nadi International Airport,-17.7553997039795,177.442993164063,
SUV,Nausori International Airport,-18.0433006286621,178.559005737305,
LBS,Labasa Airport,-16.4666996002197,179.339996337891,
TBU,Fua'amotu International Airport,-21.2411994934082,-175.149993896484,
HPA,Lifuka Island Airport,-19.7770004272461,-174.341003417969,
VAV,Vava'u International Airport,-18.5853004455566,-173.962005615234,
GMO,Gombe Lawanti International Airport,10.2983333333,10.8963888889,
QRW,Warri Airport,5.5961098670959,5.8177800178528,http://www.faannigeria.org/nigeria-airport.php?airport=25
FUN,Funafuti International Airport,-8.525,179.195999,
TRW,Bonriki International Airport,1.38163995742798,173.147003173828,
IUE,Niue International Airport,-19.0790309906006,-169.925598144531,
FUT,Pointe Vele Airport,-14.3114004135,-178.065994263,
WLS,Hihifo Airport,-13.2383003235,-176.199005127,
APW,Faleolo International Airport,-13.8299999237061,-172.007995605469,
FTI,Fitiuta Airport,-14.2172,-169.425003,
PPG,Pago Pago International Airport,-14.3310003281,-170.710006714,
PPT,Faa'a International Airport,-17.5536994934,-149.606994629,
RUR,Rurutu Airport,-22.4340991973877,-151.360992431641,
TUB,Tubuai Airport,-23.3654003143311,-149.524002075195,
AAA,Anaa Airport,-17.3526000976563,-145.509994506836,
TIH,Tikehau Airport,-15.1196002960205,-148.231002807617,
FAV,Fakarava Airport,-16.0541000366211,-145.656997680664,
XMH,Manihi Airport,-14.4368000030518,-146.070007324219,
GMR,Totegegie Airport,-23.0799007415771,-134.889999389648,
KKR,Kaukura Airport,-15.6632995605469,-146.884994506836,
MKP,Makemo Airport,-16.5839004516602,-143.658004760742,
TKP,Takapoto Airport,-14.7095003128052,-145.246002197266,
AXR,Arutua Airport,-15.2482995986938,-146.617004394531,
MVT,Mataiva Airport,-14.8681001663208,-148.716995239258,
AHE,Ahe Airport,-14.4280996322632,-146.25700378418,http://www.sia.aviation-civile.gouv.fr/aip/enligne/PDF_AIPparSSection/AIP%20PAC-P/AD/2/0703_AD%202.NTHE.pdf
TKX,Takaroa Airport,-14.4558000564575,-145.024993896484,
NHV,Nuku Hiva Airport,-8.79559993743897,-140.22900390625,
AUQ,Hiva Oa-Atuona Airport,-9.76879024506,-139.011001587,
BOB,Bora Bora Airport,-16.4444007873535,-151.751007080078,
RGI,Rangiroa Airport,-14.9542999267578,-147.660995483398,
HUH,Huahine-Fare Airport,-16.6872005462646,-151.022003173828,
MOZ,Moorea Airport,-17.4899997711182,-149.761993408203,
HOI,Hao Airport,-18.074800491333,-140.945999145508,
MAU,Maupiti Airport,-16.4265003204346,-152.244003295898,
RFP,Raiatea Airport,-16.7229,-151.466003,
ZGU,Gaua Island Airport,-14.2180995941,167.587005615,
SON,Santo Pekoa International Airport,-15.5050001144,167.220001221,http://www.airports.vu/Santo%20Pekoa/Santo%20Pekoa.htm
VLI,Bauerfield International Airport,-17.699300765991,168.32000732422,
TAH,Tanna Airport,-19.455099105835,169.223999023438,
TGJ,Tiga Airport,-21.0960998535156,167.804000854492,
BMY,Île Art - Waala Airport,-19.7206001281738,163.660995483398,
KNQ,Koné Airport,-21.0543003082275,164.837005615234,
ILP,Île des Pins Airport,-22.5888996124268,167.455993652344,
KOC,Koumac Airport,-20.5463008880615,164.255996704102,
LIF,Lifou Airport,-20.7747993469238,167.240005493164,
GEA,Nouméa Magenta Airport,-22.25830078125,166.473007202148,
MEE,Maré Airport,-21.4817008972168,168.037994384766,
TOU,Touho Airport,-20.7900009155273,165.259002685547,
UVE,Ouvéa Airport,-20.6406002044678,166.572998046875,
NOU,La Tontouta International Airport,-22.0146007537842,166.212997436523,http://www.cci-nc.com/tontouta/index.php
AKL,Auckland International Airport,-37.0080986023,174.792007446,http://www.auckland-airport.co.nz/
TUO,Taupo Airport,-38.7397003173828,176.083999633789,
CHC,Christchurch International Airport,-43.4893989562988,172.531997680664,http://www.christchurchairport.co.nz/
CHT,Chatham Islands-Tuuta Airport,-43.810001373291,-176.457000732422,
DUD,Dunedin Airport,-45.9281005859375,170.197998046875,http://www.dnairport.co.nz/
GIS,Gisborne Airport,-38.6632995605469,177.977996826172,
HKK,Hokitika Airfield,-42.7136001586914,170.985000610352,
HLZ,Hamilton International Airport,-37.8666992188,175.332000732,http://www.hamiltonairport.co.nz/
KKE,Kerikeri Airport,-35.2627983093262,173.912002563477,http://www.kerikeri-airport.co.nz/
KAT,Kaitaia Airport,-35.0699996948242,173.285003662109,
NPL,New Plymouth Airport,-39.0085983276367,174.179000854492,
NPE,Hawke's Bay Airport,-39.465801,176.869995,http://www.hawkesbay-airport.co.nz/
NSN,Nelson Airport,-41.2983016967773,173.220993041992,http://www.nelsonairport.co.nz/
IVC,Invercargill Airport,-46.4123992919922,168.313003540039,http://www.invercargillairport.co.nz/index.htm
OAM,Oamaru Airport,-44.9700012207031,171.082000732422,
PMR,Palmerston North Airport,-40.3205986022949,175.617004394531,http://www.pnairport.co.nz/index.php
ZQN,Queenstown International Airport,-45.0210990906,168.738998413,
ROT,Rotorua Regional Airport,-38.1091995239258,176.317001342773,
TRG,Tauranga Airport,-37.6719017028809,176.195999145508,
TIU,Timaru Airport,-44.3027992248535,171.225006103516,
BHE,Woodbourne Airport,-41.5182991027832,173.869995117188,
WKA,Wanaka Airport,-44.722198486328,169.24600219727,
WHK,Whakatane Airport,-37.9206008911133,176.914001464844,
WLG,Wellington International Airport,-41.3272018433,174.804992676,http://www.wellingtonairport.co.nz/
WRE,Whangarei Airport,-35.7682991027832,174.365005493164,
WSZ,Westport Airport,-41.7380981445313,171.580993652344,
WAG,Wanganui Airport,-39.9622001647949,175.024993896484,
HEA,Herat Airport,34.2099990844727,62.2282981872559,
KBL,Kabul International Airport,34.5658988952637,69.2123031616211,
MZR,Mazar I Sharif Airport,36.706901550293,67.2097015380859,
BAH,Bahrain International Airport,26.2707996368408,50.6335983276367,http://www.bahrainairport.com/
AHB,Abha Regional Airport,18.2404003143,42.6566009521,
HOF,Al Ahsa Airport,25.2852993011475,49.4851989746094,
ABT,Al Baha Airport,20.2961006165,41.6343002319,
BHH,Bisha Airport,19.9843997955322,42.6208992004395,
DMM,King Fahd International Airport,26.4712009429932,49.7979011535645,
DWD,King Salman Abdulaziz Airport,24.4499,44.121201,
GIZ,Jizan Regional Airport,16.9011001586914,42.5858001708984,
ELQ,Gassim Airport,26.3027992248535,43.7743988037109,
URY,Gurayat Domestic Airport,31.412413,37.278898,
HAS,Ha'il Airport,27.437901,41.686298,
JED,King Abdulaziz International Airport,21.6796,39.156502,http://www.jed-airport.com/
KMC,King Khaled Military City Airport,27.9009,45.528198,
MED,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,http://www.tibahairports.com/en-EN/Pages/Main.aspx
EAM,Nejran Airport,17.611400604248,44.4192008972168,
AQI,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,
RAH,Rafha Domestic Airport,29.6263999938965,43.4906005859375,
RUH,King Khaled International Airport,24.9575996398926,46.6987991333008,
RAE,Arar Domestic Airport,30.9066009521484,41.1381988525391,
SHW,Sharurah Airport,17.4668998718262,47.1213989257813,
AJF,Al-Jawf Domestic Airport,29.7851009368896,40.0999984741211,
TUU,Tabuk Airport,28.3654,36.6189,
TIF,Ta’if Regional Airport,21.483001,40.543442,
TUI,Turaif Domestic Airport,31.692188,38.731544,
WAE,Wadi Al Dawasir Airport,20.5042991638,45.1996002197,
EJH,Al Wajh Domestic Airport,26.198600769043,36.4763984680176,
YNB,Prince Abdulmohsin Bin Abdulaziz Airport,24.144199,38.0634,https://gaca.gov.sa/web/en-gb/airport/prince-abdulmohsin-bin-abdulaziz-airport
ABD,Abadan Airport,30.371099472,48.2282981873,
MRX,Mahshahr Airport,30.5562000274658,49.1519012451172,
AWZ,Ahwaz Airport,31.3374004364,48.7620010376,
BUZ,Bushehr Airport,28.9447994232,50.8345985413,
KIH,Kish International Airport,26.5261993408,53.9802017212,
BDH,Bandar Lengeh Airport,26.531999588,54.824798584,
PGU,Persian Gulf International Airport,27.379601,52.737701,
KSH,Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282,
KHD,Khoram Abad Airport,33.4353981018066,48.282901763916,
SDG,Sanandaj Airport,35.2458992004395,47.0092010498047,
IFN,Esfahan Shahid Beheshti International Airport,32.7508010864258,51.8613014221191,
RAS,Sardar-e-Jangal Airport,37.323333,49.617778,http://rasht.airport.ir/HomePage.aspx?site=rasht.airport&lang=fa-IR&tabid=0
IKA,Imam Khomeini International Airport,35.4160995483398,51.1521987915039,http://www.ikia.ir/
THR,Mehrabad International Airport,35.6892013549805,51.3134002685547,
PYK,Payam International Airport,35.776100158691,50.826698303223,
BND,Bandar Abbas International Airport,27.2182998657227,56.377799987793,
KER,Kerman Airport,30.2744007111,56.9510993958,
BXR,Bam Airport,29.0841999053955,58.4500007629395,
RJN,Rafsanjan Airport,30.297700881958,56.0511016845703,
XBJ,Birjand Airport,32.8981018066406,59.2661018371582,
MHD,Mashhad International Airport,36.2351989746094,59.640998840332,
BJB,Bojnord Airport,37.4930000305176,57.3082008361816,
AFZ,Sabzevar National Airport,36.168098449707,57.5951995849609,
NSH,Noshahr Airport,36.6632995605469,51.4646987915039,
RZR,Ramsar Airport,36.9099006652832,50.6795997619629,
SRY,Dasht-e Naz Airport,36.635799408,53.1935997009,
LRR,Lar Airport,27.6746997833,54.3833007812,
SYZ,Shiraz Shahid Dastghaib International Airport,29.5391998291016,52.5898017883301,http://shirazairport.ir/
ADU,Ardabil Airport,38.3256988525,48.4244003296,
OMH,Urmia Airport,37.6680984497,45.0686988831,
TBZ,Tabriz International Airport,38.1338996887207,46.2350006103516,http://www.tabrizairport.ir/
AZD,Shahid Sadooghi Airport,31.9048995972,54.2765007019,
ZBR,Konarak Airport,25.4433002472,60.3820991516,
ZAH,Zahedan International Airport,29.475700378418,60.9062004089356,
AMM,Queen Alia International Airport,31.7226009369,35.9931983948,
ADJ,Amman-Marka International Airport,31.9727001190186,35.9916000366211,
AQJ,Aqaba King Hussein International Airport,29.6116008758545,35.0181007385254,
KWI,Kuwait International Airport,29.2266006469727,47.9688987731934,http://www.kuwait-airport.com.kw/Index_e.htm
BEY,Beirut Rafic Hariri International Airport,33.8208999633789,35.4883995056152,http://www.beirutairport.gov.lb/
DQM,Duqm International Airport,19.501944,57.634167,http://www.omanairports.com/
AUH,Abu Dhabi International Airport,24.4330005645752,54.6511001586914,http://www.abudhabiairport.ae/
AAN,Al Ain International Airport,24.2616996765137,55.6091995239258,
DXB,Dubai International Airport,25.2527999878,55.3643989563,http://www.dubaiairport.com/dia/english/home/
DWC,Al Maktoum International Airport,24.896356,55.161389,
FJR,Fujairah International Airport,25.1121997833252,56.3240013122559,
RKT,Ras Al Khaimah International Airport,25.6135005950928,55.9388008117676,
SHJ,Sharjah International Airport,25.3285999298096,55.5172004699707,
KHS,Khasab Air Base,26.1709995269775,56.2406005859375,
MCT,Muscat International Airport,23.5932998657227,58.2844009399414,
SLL,Salalah Airport,17.0387001037598,54.0913009643555,http://www.dgcam.gov.om/str/airsalah.htm
BHV,Bahawalpur Airport,29.3481006622314,71.7180023193359,
CJL,Chitral Airport,35.8866004943848,71.8005981445313,
DEA,Dera Ghazi Khan Airport,29.9610004425049,70.4859008789063,
DSK,Dera Ismael Khan Airport,31.9094009399414,70.896598815918,
LYP,Faisalabad International Airport,31.3649997711182,72.9947967529297,
GWD,Gwadar International Airport,25.2332992553711,62.3294982910156,
GIL,Gilgit Airport,35.9188003540039,74.3336029052734,
KHI,Jinnah International Airport,24.9065,67.160797,
LHE,Alama Iqbal International Airport,31.5216007232666,74.4036026000977,
MFG,Muzaffarabad Airport,34.3390007019043,73.5085983276367,
MJD,Moenjodaro Airport,27.3351993560791,68.1430969238281,
MUX,Multan International Airport,30.2031993865967,71.4190979003906,
WNS,Shaheed Benazirabad Airport,26.2194,68.390099,
PJG,Panjgur Airport,26.9545001983643,64.1324996948242,
PSI,Pasni Airport,25.2905006408691,63.345100402832,
PEW,Peshawar International Airport,33.9939002990723,71.5146026611328,
UET,Quetta International Airport,30.2513999938965,66.9377975463867,
RYK,Shaikh Zaid Airport,28.3838996887207,70.2796020507813,
ISB,Benazir Bhutto International Airport,33.61669921875,73.0991973876953,
RAZ,Rawalakot Airport,33.8497009277344,73.7981033325195,
KDU,Skardu Airport,35.3354988098145,75.536003112793,
SKZ,Sukkur Airport,27.7220001220703,68.7917022705078,
SYW,Sehwan Sharif Airport,26.4731006622314,67.7172012329102,
SDT,Saidu Sharif Airport,34.8135986328125,72.3527984619141,
SKT,Sialkot Airport,32.5355567932,74.3638916016,
TUK,Turbat International Airport,25.986400604248,63.030200958252,
PZH,Zhob Airport,31.3584003448486,69.4636001586914,
BGW,Baghdad International Airport,33.2625007629,44.2346000671,
EBL,Erbil International Airport,36.2375984191895,43.9631996154785,
BSR,Basrah International Airport,30.5491008758545,47.6621017456055,
ISU,Sulaymaniyah International Airport,35.5617485046,45.3167381287,
ALP,Aleppo International Airport,36.1806983947754,37.2243995666504,http://www.aleppo-airport.com/en/
DAM,Damascus International Airport,33.4114990234375,36.5155982971191,
DEZ,Deir ez-Zor Air Base,35.2854,40.175999,
KAC,Kamishly Airport,37.0205993652344,41.1913986206055,
LTK,Bassel Al-Assad International Airport,35.4011001586914,35.9486999511719,
ADE,Aden International Airport,12.8295001983643,45.0288009643555,
AAY,Al Ghaidah International Airport,16.1916999816895,52.1749992370606,
HOD,Hodeidah International Airport,14.7530002593994,42.9762992858887,
RIY,Mukalla International Airport,14.6625995635986,49.375,
SAH,Sana'a International Airport,15.476300239563,44.2196998596191,
SCT,Socotra International Airport,12.6307001113892,53.9057998657227,
GXF,Sayun International Airport,15.9660997391,48.7882995605,
TAI,Ta'izz International Airport,13.6859998703,44.1390991211,
BET,Bethel Airport,60.77980042,-161.8379974,
BRW,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,
CDV,Merle K (Mudhole) Smith Airport,60.4917984,-145.4779968,
ADK,Adak Airport,51.8779983520508,-176.64599609375,
DLG,Dillingham Airport,59.04470062,-158.5050049,
MLL,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,
ADQ,Kodiak Airport,57.75,-152.4940033,
DUT,Unalaska Airport,53.900100708,-166.544006348,
EMK,Emmonak Airport,62.78609848,-164.4909973,
FAI,Fairbanks International Airport,64.81510162,-147.8560028,
